,Consumed energy [Wh]
1808,15263.749
1809,14781.317
1810,15162.909
1811,15699.591
1812,5300.5767
1813,5690.0293
1814,6345.4907
1815,7513.878
1816,7238.4736
1817,8898.473
1818,6365.4316
1819,5954.6445
1820,6429.4434
1821,5504.394
1822,6025.2153
1823,5909.54
1824,15250.006
1825,15041.138
1826,15757.218
1827,15279.722
1828,16161.966
1829,15683.63
1830,16934.53
1831,15918.664
1832,14746.181
1833,15606.315
1834,14697.148
1835,15496.509
1836,5756.73
1837,7105.1875
1838,6925.0366
1839,7457.6436
1840,7993.3677
1841,8264.887
1842,7663.805
1843,6646.7744
1844,6764.2485
1845,5838.5825
1846,6411.1646
1847,6805.6597
1848,14178.125
1849,14226.599
1850,14890.532
1851,15332.676
1852,15615.874
1853,15855.868
1854,15389.364
1855,14678.508
1856,14396.217
1857,15162.777
1858,13870.029
1859,14714.288
1860,3382.3345
1861,5166.681
1862,3884.965
1863,4094.4197
1864,5677.8564
1865,5545.281
1866,3799.52
1867,4053.034
1868,3658.662
1869,4324.078
1870,2904.344
1871,2994.1746
1872,14731.316
1873,14448.086
1874,16128.45
1875,14465.415
1876,16507.297
1877,15525.12
1878,15392.543
1879,14737.661
1880,15518.675
1881,15108.387
1882,15271.215
1883,15047.363
1884,4533.122
1885,5950.067
1886,5956.558
1887,5300.132
1888,7259.6685
1889,7929.901
1890,5168.6973
1891,5158.2617
1892,6494.655
1893,5179.5205
1894,5008.3013
1895,4797.9614
1896,13240.483
1897,13195.682
1898,13966.417
1899,12841.984
1900,14734.849
1901,14203.521
1902,13466.536
1903,14272.786
1904,12976.547
1905,13223.219
1906,12039.95
1907,12436.989
1908,2353.7876
1909,3716.349
1910,3431.2183
1911,3661.9827
1912,4344.9565
1913,5099.674
1914,2759.2117
1915,3257.3499
1916,3257.214
1917,2737.2424
1918,2758.8018
1919,2458.1167
1920,13896.882
1921,14424.669
1922,14735.14
1923,14048.041
1924,15475.252
1925,14837.885
1926,15099.416
1927,14141.241
1928,14378.153
1929,14469.828
1930,13445.18
1931,14851.806
1932,4459.4995
1933,5280.4297
1934,5206.5986
1935,4715.529
1936,6776.7407
1937,6759.856
1938,4738.33
1939,4598.6494
1940,5720.3228
1941,4579.3516
1942,4377.6646
1943,4462.6943
1944,12397.216
1945,14080.732
1946,13928.554
1947,13865.935
1948,14372.027
1949,13939.504
1950,13974.663
1951,14446.234
1952,11908.1875
1953,13670.256
1954,12002.087
1955,12139.9375
1956,3157.584
1957,4587.411
1958,4230.9263
1959,5150.4136
1960,5192.7754
1961,6134.4316
1962,4294.0386
1963,4097.472
1964,4207.5522
1965,3669.2583
1966,3880.9844
1967,3790.356
1968,14691.12
1969,14668.924
1970,15147.762
1971,15016.576
1972,16106.548
1973,15650.396
1974,15615.294
1975,15459.04
1976,14912.794
1977,15157.098
1978,14227.305
1979,14661.057
1980,4817.41
1981,6837.2427
1982,6803.2417
1983,6280.992
1984,7209.407
1985,8636.457
1986,6250.5615
1987,6544.3306
1988,7305.421
1989,5034.236
1990,6089.0176
1991,5889.6426
1992,13149.47
1993,14324.767
1994,14718.974
1995,15003.6875
1996,14925.689
1997,15242.354
1998,15285.472
1999,14253.242
2000,13557.05
2001,14208.243
2002,14051.766
2003,14568.022
2004,3714.6074
2005,5141.893
2006,4391.826
2007,5476.467
2008,5721.9307
2009,6453.4614
2010,4964.1895
2011,4302.366
2012,4220.1973
2013,4485.3315
2014,4080.4065
2015,4064.8774
2016,12580.881
2017,13406.106
2018,14046.044
2019,14098.483
2020,15061.651
2021,15040.793
2022,13777.658
2023,14097.65
2024,13538.114
2025,13496.243
2026,12120.748
2027,12625.007
2028,2588.4216
2029,3724.6968
2030,3365.9836
2031,3979.3562
2032,4716.4795
2033,5463.748
2034,2935.208
2035,3285.9834
2036,3340.6758
2037,3272.6748
2038,2642.143
2039,2404.226
2040,12481.69
2041,13903.74
2042,14793.314
2043,11866.09
2044,14790.028
2045,13327.858
2046,13083.607
2047,13872.015
2048,13054.798
2049,12920.148
2050,12490.827
2051,11705.076
2052,2566.3813
2053,3990.1306
2054,3479.7405
2055,3087.612
2056,4930.085
2057,4457.0957
2058,2741.5007
2059,3070.1135
2060,3030.0193
2061,3102.2068
2062,2631.4187
2063,2115.0168
2064,13282.299
2065,14750.644
2066,14774.385
2067,14509.543
2068,14586.508
2069,14804.601
2070,15985.668
2071,14867.007
2072,13041.856
2073,14393.409
2074,13734.967
2075,14638.766
2076,4379.732
2077,5922.9697
2078,5435.9316
2079,4971.6934
2080,6683.5063
2081,6454.596
2082,5226.6367
2083,5425.0273
2084,5152.7153
2085,4502.2637
2086,4518.4365
2087,4487.5645
2088,13606.467
2089,14256.5625
2090,15436.556
2091,14172.351
2092,15520.826
2093,15596.885
2094,14673.116
2095,14317.388
2096,14303.366
2097,14845.05
2098,14464.721
2099,13857.293
2100,3659.0295
2101,5414.478
2102,4905.3423
2103,4878.7896
2104,6170.5244
2105,6940.536
2106,4582.0166
2107,4239.067
2108,5064.021
2109,4703.1
2110,4482.562
2111,4178.7095
2112,14688.951
2113,13806.801
2114,14867.492
2115,14297.324
2116,15935.78
2117,14704.16
2118,14542.636
2119,14482.059
2120,13310.053
2121,15361.938
2122,13484.4375
2123,13048.678
2124,4012.1562
2125,4597.679
2126,4385.0083
2127,5221.2153
2128,5861.933
2129,6681.0845
2130,4456.1216
2131,4479.578
2132,4128.1255
2133,4827.832
2134,3888.542
2135,3499.6968
2136,14142.298
2137,14186.164
2138,14620.439
2139,13736.928
2140,15590.272
2141,14422.628
2142,14715.7295
2143,14070.322
2144,13439.638
2145,14968.798
2146,13053.225
2147,13827.303
2148,3598.7068
2149,4329.7695
2150,4465.64
2151,4277.1377
2152,6085.548
2153,5144.1475
2154,3508.4001
2155,3642.1047
2156,3882.859
2157,3869.865
2158,3489.3958
2159,3224.532
2160,14113.052
2161,14681.388
2162,15246.371
2163,14923.084
2164,15709.38
2165,14977.808
2166,15834.827
2167,15313.019
2168,13562.232
2169,14737.733
2170,13710.52
2171,14104.104
2172,4571.385
2173,5549.2856
2174,5327.973
2175,5353.5684
2176,7115.9556
2177,6933.089
2178,5055.841
2179,5075.6704
2180,5133.1123
2181,4999.6914
2182,4290.6104
2183,4175.689
2184,14177.599
2185,15081.885
2186,15880.798
2187,14559.668
2188,15394.911
2189,15371.854
2190,16093.121
2191,15869.006
2192,15030.182
2193,13915.377
2194,14837.007
2195,15377.91
2196,4528.806
2197,6313.565
2198,5724.8853
2199,4923.215
2200,6728.4624
2201,6040.0547
2202,5143.656
2203,4991.3843
2204,4828.2563
2205,4894.9883
2206,4828.447
2207,4522.16
2208,13530.372
2209,13097.689
2210,14270.698
2211,13153.676
2212,15218.287
2213,13033.742
2214,13970.323
2215,12278.406
2216,12174.398
2217,14039.608
2218,12649.047
2219,13448.556
2220,2722.376
2221,3880.337
2222,3830.2432
2223,3386.069
2224,4695.7285
2225,5208.379
2226,3285.5994
2227,3084.6995
2228,3734.289
2229,3086.6694
2230,3112.5176
2231,2977.1326
2232,14607.81
2233,14361.4795
2234,14425.262
2235,14369.604
2236,15907.1
2237,14478.342
2238,15506.682
2239,14727.036
2240,14019.077
2241,15004.771
2242,13588.96
2243,14341.788
2244,3790.347
2245,5475.831
2246,4356.847
2247,4659.1943
2248,6014.3184
2249,6247.018
2250,4443.9355
2251,4382.565
2252,4236.1724
2253,4699.2944
2254,3631.2144
2255,3437.7573
2256,13301.999
2257,14887.841
2258,15836.222
2259,14484.072
2260,15077.976
2261,15770.705
2262,15323.309
2263,15110.346
2264,14611.046
2265,14206.357
2266,14600.617
2267,14906.874
2268,3550.9712
2269,5505.556
2270,4981.8013
2271,4217.3506
2272,5767.5674
2273,6149.633
2274,4089.4185
2275,4952.0625
2276,4077.5286
2277,4206.736
2278,3622.4233
2279,3243.932
2280,13385.196
2281,13463.739
2282,14388.157
2283,15817.769
2284,14695.231
2285,16112.112
2286,15382.488
2287,14390.529
2288,14443.159
2289,14230.389
2290,13426.118
2291,14919.021
2292,3115.4883
2293,4205.1797
2294,3863.482
2295,5499.3955
2296,5029.352
2297,6896.0093
2298,3972.256
2299,3742.9553
2300,4207.121
2301,3880.0483
2302,3533.0005
2303,3814.9844
2304,13285.708
2305,14701.395
2306,14706.404
2307,13268.902
2308,14483.435
2309,14287.394
2310,15560.268
2311,14592.528
2312,13296.232
2313,13806.16
2314,13587.225
2315,14733.739
2316,3372.6375
2317,5117.7007
2318,4618.257
2319,4325.7837
2320,5491.802
2321,6066.1455
2322,4426.607
2323,4073.2156
2324,4216.052
2325,4065.508
2326,3859.0857
2327,3968.1753
2328,14972.983
2329,14527.33
2330,15593.35
2331,15135.925
2332,15557.676
2333,16082.533
2334,16258.013
2335,16250.013
2336,14724.32
2337,15253.067
2338,14614.459
2339,14761.453
2340,5065.028
2341,5422.0786
2342,5910.172
2343,6115.0503
2344,7627.9297
2345,7067.9814
2346,4880.78
2347,5612.3716
2348,5122.94
2349,5222.275
2350,4543.2036
2351,4013.3416
2352,14811.54
2353,13926.802
2354,14800.56
2355,14902.777
2356,15877.686
2357,14893.024
2358,15395.945
2359,14162.305
2360,13660.84
2361,15392.142
2362,13703.166
2363,14494.19
2364,3925.68
2365,5034.359
2366,4376.1846
2367,4326.783
2368,6254.104
2369,6230.9907
2370,4155.233
2371,4149.57
2372,4666.947
2373,4523.9976
2374,3444.8423
2375,3665.9863
2376,15325.799
2377,14339.619
2378,15985.314
2379,15097.365
2380,16647.297
2381,15402.546
2382,15899.299
2383,15156.632
2384,15105.222
2385,15203.039
2386,14804.3955
2387,15312.924
2388,4484.5503
2389,5736.888
2390,5673.333
2391,5975.829
2392,6759.0366
2393,6681.0684
2394,5346.614
2395,5108.861
2396,4696.5386
2397,4999.768
2398,4375.831
2399,4427.742
2400,15511.082
2401,14987.655
2402,16044.465
2403,15209.853
2404,16278.544
2405,15383.625
2406,17045.45
2407,15855.488
2408,15081.213
2409,15412.001
2410,15153.206
2411,15976.605
2412,5893.817
2413,7189.7603
2414,7411.693
2415,7326.1743
2416,7906.4814
2417,9099.07
2418,7655.442
2419,6672.384
2420,7791.328
2421,6090.5366
2422,7070.177
2423,7476.266
2424,14587.369
2425,14841.57
2426,14913.414
2427,16198.26
2428,15548.879
2429,16524.248
2430,16575.094
2431,16365.971
2432,15434.451
2433,15076.114
2434,14529.738
2435,15088.284
2436,5204.5215
2437,6401.638
2438,5145.281
2439,6538.3013
2440,7191.0127
2441,8449.066
2442,6296.812
2443,6171.5083
2444,6008.9062
2445,6046.362
2446,4536.0957
2447,5064.0835
2448,14384.222
2449,14390.848
2450,15200.921
2451,14108.737
2452,16003.492
2453,14867.371
2454,15115.29
2455,14823.894
2456,14387.65
2457,14674.48
2458,13953.897
2459,14341.553
2460,3183.6333
2461,4944.7573
2462,4450.505
2463,4973.9546
2464,5583.185
2465,6435.9087
2466,3980.1602
2467,4104.409
2468,4057.1392
2469,4112.974
2470,3386.9666
2471,3394.6611
2472,13806.843
2473,13862.297
2474,14006.563
2475,15405.979
2476,14965.3
2477,15086.459
2478,15692.267
2479,14504.779
2480,12911.263
2481,14726.826
2482,13034.108
2483,14014.092
2484,3398.3525
2485,4744.54
2486,4784.4565
2487,4632.2437
2488,5743.1465
2489,6118.0093
2490,3986.653
2491,4294.6787
2492,4187.7104
2493,3760.1235
2494,3756.4163
2495,3450.8384
2496,13704.146
2497,14577.33
2498,16380.532
2499,13910.293
2500,15127.991
2501,15143.469
2502,15504.107
2503,15010.092
2504,14809.562
2505,13965.211
2506,15134.963
2507,15650.032
2508,3775.819
2509,5558.7217
2510,5439.6963
2511,4833.0396
2512,6293.28
2513,6975.1445
2514,4557.3613
2515,4400.304
2516,5374.913
2517,4524.7363
2518,4804.173
2519,4563.524
2520,15566.584
2521,13467.077
2522,14902.285
2523,15169.904
2524,16042.042
2525,16511.514
2526,15810.801
2527,15126.09
2528,15367.501
2529,15725.203
2530,13939.871
2531,14687.062
2532,4431.4727
2533,5492.4414
2534,5375.287
2535,4970.2065
2536,6858.402
2537,6735.033
2538,4844.4033
2539,4589.6475
2540,5172.478
2541,4884.187
2542,4466.1265
2543,4331.0825
2544,14678.316
2545,13263.518
2546,15107.259
2547,14700.043
2548,15715.995
2549,15486.162
2550,15019.28
2551,15289.319
2552,13880.785
2553,14587.417
2554,13478.591
2555,13510.485
2556,3034.6038
2557,4756.4336
2558,4168.8345
2559,4730.444
2560,5124.412
2561,6241.496
2562,4037.0369
2563,4002.052
2564,3961.9612
2565,3753.1436
2566,3552.4429
2567,3522.6714
2568,12773.023
2569,14492.01
2570,15005.719
2571,14730.113
2572,14930.88
2573,15743.509
2574,14711.708
2575,15408.241
2576,13786.765
2577,13983.687
2578,13293.562
2579,13263.98
2580,3786.6392
2581,5267.658
2582,5466.1084
2583,5010.8687
2584,6198.872
2585,6733.2363
2586,4380.2974
2587,5190.753
2588,4794.02
2589,4181.3184
2590,4451.503
2591,3662.898
2592,14187.225
2593,13217.267
2594,14195.501
2595,15554.943
2596,15434.31
2597,15201.169
2598,14899.659
2599,14574.982
2600,13004.995
2601,14732.644
2602,13267.539
2603,13143.496
2604,4008.6445
2605,5030.636
2606,4345.9116
2607,4473.355
2608,6270.366
2609,6296.938
2610,4132.352
2611,4441.5615
2612,4792.6455
2613,4433.102
2614,3921.6824
2615,3427.2112
2616,14417.375
2617,14709.323
2618,14877.132
2619,14180.716
2620,15175.699
2621,15903.052
2622,16613.443
2623,15291.279
2624,14988.268
2625,15151.697
2626,14497.455
2627,15734.383
2628,5455.9673
2629,6978.786
2630,6356.584
2631,5314.117
2632,7172.925
2633,7891.932
2634,6826.617
2635,5700.6978
2636,6901.518
2637,5962.7173
2638,6013.953
2639,6777.1064
2640,14837.42
2641,14808.914
2642,15478.973
2643,16049.011
2644,16007.9795
2645,16433.725
2646,16971.248
2647,15851.141
2648,16054.186
2649,14951.078
2650,14927.991
2651,16221.698
2652,5198.5005
2653,6495.9434
2654,6854.3867
2655,6637.2104
2656,7609.257
2657,8497.615
2658,6147.961
2659,6165.2163
2660,6615.9272
2661,5553.9126
2662,5882.883
2663,5553.728
2664,14564.602
2665,14216.982
2666,14735.96
2667,13973.043
2668,15862.957
2669,14310.297
2670,14834.536
2671,14635.886
2672,13179.224
2673,15095.014
2674,12949.2705
2675,13303.972
2676,2827.7698
2677,4687.142
2678,4255.386
2679,4294.1567
2680,5469.0205
2681,6127.182
2682,3313.1504
2683,4004.8086
2684,4035.3696
2685,3497.5435
2686,3156.442
2687,2801.7808
2688,15902.303
2689,14708.245
2690,16743.215
2691,15599.574
2692,16266.71
2693,16153.942
2694,17091.094
2695,16271.803
2696,15620.233
2697,15686.209
2698,15862.954
2699,16266.536
2700,5457.926
2701,6851.2334
2702,6869.3877
2703,7256.3047
2704,7938.441
2705,8705.121
2706,6657.851
2707,6152.0967
2708,6611.4854
2709,6156.406
2710,5989.1016
2711,6075.896
2712,12862.65
2713,13414.621
2714,15068.18
2715,14239.871
2716,14682.894
2717,15256.806
2718,14188.109
2719,14664.21
2720,14068.082
2721,13145.733
2722,13582.849
2723,13973.247
2724,3085.5024
2725,4389.5786
2726,3622.1492
2727,4055.9097
2728,5153.1606
2729,5461.486
2730,3491.089
2731,3728.4065
2732,3554.2908
2733,3791.0186
2734,2787.6453
2735,2788.0503
2736,13455.46
2737,14769.636
2738,14656.566
2739,15415.553
2740,15043.92
2741,15782.948
2742,15579.811
2743,15413.294
2744,14317.639
2745,14309.091
2746,14069.451
2747,14498.226
2748,5137.1772
2749,6076.781
2750,5486.944
2751,6634.6147
2752,6974.7026
2753,7647.4717
2754,6468.283
2755,5711.756
2756,5845.467
2757,5558.934
2758,5225.4673
2759,5464.927
2760,13576.923
2761,14997.2
2762,15189.292
2763,14841.816
2764,15115.201
2765,15075.495
2766,15895.202
2767,15595.268
2768,13661.197
2769,14401.783
2770,13655.065
2771,14372.412
2772,3921.6348
2773,5651.8516
2774,4379.225
2775,5679.211
2776,6083.8013
2777,6317.051
2778,5071.576
2779,4799.914
2780,4229.824
2781,4694.3525
2782,3790.501
2783,4101.2085
2784,13092.847
2785,14082.43
2786,14427.436
2787,15674.984
2788,14180.1045
2789,15138.925
2790,15570.995
2791,14966.258
2792,12720.285
2793,13991.904
2794,13964.452
2795,13962.651
2796,3812.7097
2797,5409.4033
2798,5013.395
2799,5525.368
2800,5786.149
2801,7165.6133
2802,5262.175
2803,4628.8564
2804,5018.5483
2805,4586.183
2806,4742.88
2807,4859.841
2808,14321.752
2809,14567.939
2810,15722.736
2811,14213.812
2812,15759.218
2813,14656.459
2814,15447.276
2815,15576.275
2816,13560.679
2817,14606.319
2818,13686.95
2819,13932.065
2820,4538.7075
2821,5695.0093
2822,5368.9795
2823,5651.6455
2824,6689.037
2825,7218.859
2826,5421.0205
2827,5479.774
2828,5015.4316
2829,5166.616
2830,4585.742
2831,4259.128
2832,15611.443
2833,14480.702
2834,16172.785
2835,16202.503
2836,16339.868
2837,17249.121
2838,16847.834
2839,15894.866
2840,16420.984
2841,15920.537
2842,15678.723
2843,16170.995
2844,6089.416
2845,6701.6104
2846,6320.4854
2847,7467.902
2848,7977.7866
2849,8272.214
2850,7027.5664
2851,6405.1685
2852,5947.0527
2853,6661.149
2854,5756.8047
2855,5674.018
2856,13288.82
2857,14232.17
2858,14685.82
2859,15750.532
2860,14361.612
2861,16180.228
2862,15856.066
2863,14902.457
2864,13877.039
2865,14097.487
2866,14792.825
2867,14762.192
2868,4556.8467
2869,5929.262
2870,4858.684
2871,6098.1533
2872,6732.749
2873,7677.343
2874,5797.341
2875,5259.8086
2876,5677.298
2877,5250.029
2878,4828.4062
2879,4857.4688
2880,13145.972
2881,13935.92
2882,14655.119
2883,13879.58
2884,14989.205
2885,15526.952
2886,14118.553
2887,14319.448
2888,14083.848
2889,14304.978
2890,12939.455
2891,13750.326
2892,3419.2363
2893,4800.6787
2894,4465.72
2895,4106.6187
2896,5632.6104
2897,5838.0376
2898,3934.9402
2899,3959.6033
2900,4115.8457
2901,4023.3342
2902,3792.9343
2903,3363.4165
2904,14679.287
2905,14703.674
2906,15839.575
2907,14112.18
2908,16138.369
2909,14947.586
2910,15450.409
2911,15971.6875
2912,14283.774
2913,14874.719
2914,14052.385
2915,13953.841
2916,6238.5737
2917,6669.4155
2918,6773.887
2919,6241.9565
2920,8591.663
2921,8298.972
2922,6645.3037
2923,6350.5264
2924,7254.239
2925,6544.1943
2926,6340.9927
2927,5700.91
2928,14263.419
2929,13767.134
2930,14933.378
2931,15167.119
2932,15690.938
2933,15584.709
2934,14954.62
2935,14444.128
2936,14236.009
2937,14969.978
2938,13976.243
2939,14411.272
2940,3516.0222
2941,4500.6284
2942,4760.6704
2943,5019.1396
2944,5822.765
2945,6390.628
2946,3743.342
2947,4128.1143
2948,4166.767
2949,4096.172
2950,3752.4106
2951,3264.5132
2952,14361.427
2953,14693.11
2954,15992.73
2955,15975.209
2956,15604.413
2957,17074.793
2958,16110.201
2959,16713.04
2960,15949.215
2961,14392.86
2962,15044.803
2963,15224.008
2964,5519.404
2965,6456.6973
2966,6401.4077
2967,7446.6465
2968,7747.498
2969,9884.949
2970,6301.775
2971,6999.498
2972,7434.9233
2973,6171.7153
2974,5773.483
2975,5511.5894
2976,14879.444
2977,14482.89
2978,15349.463
2979,14964.299
2980,15839.39
2981,15186.299
2982,15731.706
2983,15351.859
2984,13971.137
2985,15250.24
2986,14127.758
2987,14512.8955
2988,5063.783
2989,5683.3354
2990,7050.86
2991,5694.9727
2992,7627.8657
2993,7577.086
2994,5135.4116
2995,5371.7964
2996,6633.543
2997,4958.7583
2998,6182.2725
2999,5395.683
3000,14957.609
3001,14198.864
3002,15052.176
3003,15948.893
3004,15824.936
3005,16138.051
3006,16155.875
3007,15966.145
3008,14210.605
3009,15531.734
3010,13977.723
3011,14160.536
3012,5707.7876
3013,6623.1924
3014,6073.297
3015,6556.186
3016,7875.34
3017,8215.619
3018,6795.8115
3019,6258.035
3020,6416.326
3021,6277.1997
3022,5743.617
3023,5551.6777
3024,15469.617
3025,14609.482
3026,15814.991
3027,15492.041
3028,16744.553
3029,15795.069
3030,16258.253
3031,15655.977
3032,15728.366
3033,15352.982
3034,14938.447
3035,15521.389
3036,4451.916
3037,6267.4575
3038,6041.3022
3039,5296.849
3040,7004.578
3041,7227.17
3042,4982.636
3043,5333.8374
3044,5575.9326
3045,5023.292
3046,4816.806
3047,4417.6724
3048,14433.851
3049,13825.592
3050,14379.083
3051,15204.314
3052,15663.059
3053,15430.273
3054,15135.268
3055,14474.757
3056,13630.548
3057,15444.178
3058,13085.857
3059,13842.021
3060,3370.8901
3061,5103.748
3062,4736.195
3063,4521.001
3064,5684.478
3065,5680.1646
3066,4192.749
3067,4050.9001
3068,3904.0835
3069,4032.8113
3070,3733.5137
3071,3551.897
3072,12705.248
3073,14567.725
3074,14811.188
3075,14601.739
3076,14235.524
3077,15488.07
3078,15368.502
3079,14680.095
3080,13382.263
3081,14117.376
3082,13894.884
3083,14077.662
3084,4707.1294
3085,5883.6143
3086,6044.2285
3087,4426.1084
3088,7201.178
3089,7006.8643
3090,5048.1514
3091,5271.708
3092,5843.4053
3093,5126.9053
3094,5084.7607
3095,4535.161
3096,14469.893
3097,14906.258
3098,14810.996
3099,15179.44
3100,15613.18
3101,16668.875
3102,16037.073
3103,15995.664
3104,15358.848
3105,15413.721
3106,14049.8125
3107,14858.672
3108,4979.01
3109,6543.717
3110,6531.8096
3111,6392.184
3112,7340.789
3113,7985.7534
3114,6227.948
3115,6098.6567
3116,6436.913
3117,5225.7104
3118,5737.096
3119,5796.2134
3120,15119.022
3121,14508.692
3122,15126.791
3123,14339.088
3124,15884.825
3125,14400.029
3126,15584.451
3127,15212.292
3128,13455.899
3129,15138.597
3130,14038.107
3131,13942.099
3132,4662.0215
